id,created_at,text
1368351051267641344,2021-03-07 00:01:28,b'A\xf0\x9f\xa6\xa0\xf0\x9f\x92\x89NEWS + Kitchener Public Library helps with \xf0\x9f\xa6\xa0\xf0\x9f\x92\x89 pre-registration #TakesAVillage #CovidZero  https://t.co/zen9eMbgoh'
1368249142640865280,2021-03-06 17:16:31,"b'RT @CTVKitchener: Waterloo Region, Guelph area preparing for next steps in COVID-19 vaccination campaigns https://t.co/HAti2GCi0r via @CTVK\xe2\x80\xa6'"
1368249104275496970,2021-03-06 17:16:21,"b'RT @CTVKitchener: Waterloo Region, Guelph area preparing for next steps in COVID-19 vaccination campaigns https://t.co/HAti2GCi0r via @CTVK\xe2\x80\xa6'"
1368246914597158914,2021-03-06 17:07:39,"b'Waterloo Region, Guelph area preparing for next steps in COVID-19 vaccination campaigns https://t.co/HAti2GCi0r via @CTVKitchener'"
1368217339221708800,2021-03-06 15:10:08,b'.@wellingtncounty - #WellingtonCounty Library Staff to Assist Residents with Online COVID-19 Vaccination Pre-Regist\xe2\x80\xa6 https://t.co/yQqCyLiBGg'
1368008994124562433,2021-03-06 01:22:15,"b""@aliversluis Parking Lot Attendants? Um\xe2\x80\xa6\xc2\xa0wouldn't Parking Services people be doing this? Union issues?\n\nDo all vacc\xe2\x80\xa6 https://t.co/bpaKGaWZqT"""
1367988378097102851,2021-03-06 00:00:19,"b""@Ashley_Promyse There's always one.\n\nI recall (when I live in Guelph) at GGH - there were nurses during the H1N1 ou\xe2\x80\xa6 https://t.co/C2u5IjcLef"""
1367979618356039683,2021-03-05 23:25:31,"b""RT @CTVKitchener: Wellington-Dufferin-Guelph's top doctor discusses the latest COVID-19 vaccination news.\xe2\x80\x8b  https://t.co/XxpeUkRyP7"""
1367969266490806277,2021-03-05 22:44:23,"b""RT @CTVKitchener: Wellington-Dufferin-Guelph's top doctor discusses the latest COVID-19 vaccination news.\xe2\x80\x8b  https://t.co/XxpeUkRyP7"""
1367945263126548485,2021-03-05 21:09:00,"b""RT @CTVKitchener: Wellington-Dufferin-Guelph's top doctor discusses the latest COVID-19 vaccination news.\xe2\x80\x8b  https://t.co/XxpeUkRyP7"""
1367943736739704833,2021-03-05 21:02:56,"b""RT @CTVKitchener: Wellington-Dufferin-Guelph's top doctor discusses the latest COVID-19 vaccination news.\xe2\x80\x8b  https://t.co/XxpeUkRyP7"""
1367943010579845126,2021-03-05 21:00:03,"b""Wellington-Dufferin-Guelph's top doctor discusses the latest COVID-19 vaccination news.\xe2\x80\x8b  https://t.co/XxpeUkRyP7"""
1367898856889987074,2021-03-05 18:04:36,"b""WATCH LIVE: Premier Doug Ford updates Ontario's COVID-19 response amid mass vaccination campaign.\nhttps://t.co/9qB43EZMaf"""
1367854977620865029,2021-03-05 15:10:14,b'.@wellingtncounty - #WellingtonCounty Library Staff to Assist Residents with Online COVID-19 Vaccination Pre-Regist\xe2\x80\xa6 https://t.co/ONE29fxcIw'
1367601402466476047,2021-03-04 22:22:37,b'Great news on the local vaccination front: Wellington-Dufferin-Guelph Public Health confirms local COVID-19 vaccina\xe2\x80\xa6 https://t.co/JjblPirKjA'
1367492581903511567,2021-03-04 15:10:12,b'.@wellingtncounty - #WellingtonCounty Library Staff to Assist Residents with Online COVID-19 Vaccination Pre-Regist\xe2\x80\xa6 https://t.co/njjRsO6Wiw'
1367473103861858309,2021-03-04 13:52:49,b'RT @orangevilleont: Red rink at the Alder Street Recreation Centre was transformed into a vaccination hub and opened today. Joining members\xe2\x80\xa6'
1367218190409990147,2021-03-03 20:59:52,b'Red rink at the Alder Street Recreation Centre was transformed into a vaccination hub and opened today. Joining mem\xe2\x80\xa6 https://t.co/2MWZApTQFj'
1367211986988240897,2021-03-03 20:35:13,b'RT @orangevilleont: Wellington-Dufferin-Guelph Public Health has opened COVID-19 vaccination pre-registration for prioritized groups. Vacci\xe2\x80\xa6'
1367130209774886914,2021-03-03 15:10:16,b'.@wellingtncounty - #WellingtonCounty Library Staff to Assist Residents with Online COVID-19 Vaccination Pre-Regist\xe2\x80\xa6 https://t.co/I9ieCShts9'
1367118489182490626,2021-03-03 14:23:42,b'@JohnTory I understand that with Toronto\xe2\x80\x99s population size vaccination will be more of a challenge. The statements\xe2\x80\xa6 https://t.co/y3THhwclqk'
1367078997054484481,2021-03-03 11:46:46,"b'Guelph\xe2\x80\x99s #COVID19 vaccination rate above province, country: medical officer of health\n\n#cdnpoli https://t.co/tNmxp4A2fu'"
1366938220177539073,2021-03-03 02:27:22,b'RT @RogerPielkeJr: Vaccine Hesitancy\nby @goldenbergmaya1 (Prof Maya Goldenberg Univ of Guelph)\n\nOne of the best STS/STP books I have read i\xe2\x80\xa6'
1366929778004160512,2021-03-03 01:53:50,"b'Guelph was first??? This week, York and Peel regions are starting their community vaccination programs for their ol\xe2\x80\xa6 https://t.co/DUv33oGT3A'"
1366894383149236228,2021-03-02 23:33:11,b'@WDGPublicHealth my 84yr old dad got a code to book his #vaccination appointment. It\xe2\x80\x99s not working and helpline voi\xe2\x80\xa6 https://t.co/cmPohkKJjK'
1366876309780062209,2021-03-02 22:21:22,"b'RT @cityofguelph: This afternoon, #GuelphCouncil learned about plans for COVID-19 vaccinations, getting more people back to work, and the f\xe2\x80\xa6'"
1366865871411572741,2021-03-02 21:39:53,"b'RT @cityofguelph: This afternoon, #GuelphCouncil learned about plans for COVID-19 vaccinations, getting more people back to work, and the f\xe2\x80\xa6'"
1366849331052093443,2021-03-02 20:34:10,b'RT @RogerPielkeJr: Vaccine Hesitancy\nby @goldenbergmaya1 (Prof Maya Goldenberg Univ of Guelph)\n\nOne of the best STS/STP books I have read i\xe2\x80\xa6'
1366848573581713416,2021-03-02 20:31:09,b'RT @RogerPielkeJr: Vaccine Hesitancy\nby @goldenbergmaya1 (Prof Maya Goldenberg Univ of Guelph)\n\nOne of the best STS/STP books I have read i\xe2\x80\xa6'
1366835449843445761,2021-03-02 19:39:00,b'RT @RogerPielkeJr: Vaccine Hesitancy\nby @goldenbergmaya1 (Prof Maya Goldenberg Univ of Guelph)\n\nOne of the best STS/STP books I have read i\xe2\x80\xa6'
1366834718914744320,2021-03-02 19:36:06,b'Vaccine Hesitancy\nby @goldenbergmaya1 (Prof Maya Goldenberg Univ of Guelph)\n\nOne of the best STS/STP books I have r\xe2\x80\xa6 https://t.co/2pc5ENtld4'
1366823373754544128,2021-03-02 18:51:01,b'RT @LloydLongfield: Thanks to Dr Mercer and your team @WDGPublicHealth for your leadership and preparation to accelerate Guelph\xe2\x80\x99s vaccinati\xe2\x80\xa6'
1366819304637927427,2021-03-02 18:34:51,"b'RT @cityofguelph: This afternoon, #GuelphCouncil learned about plans for COVID-19 vaccinations, getting more people back to work, and the f\xe2\x80\xa6'"
1366803432254939146,2021-03-02 17:31:46,b'Wellington-Dufferin-Guelph Public Health began vaccinations on Jan. 6 \xe2\x80\x94 more than three weeks after the first vacci\xe2\x80\xa6 https://t.co/WPSdjALG5R'
1366801768970149889,2021-03-02 17:25:10,b'Wellington-Dufferin-Guelph Public Health began vaccinations on Jan. 6 \xe2\x80\x94 more than three weeks after the first vacci\xe2\x80\xa6 https://t.co/0PmFXvhgEp'
1366801735088541700,2021-03-02 17:25:02,b'Wellington-Dufferin-Guelph Public Health began vaccinations on Jan. 6 \xe2\x80\x94 more than three weeks after the first vacci\xe2\x80\xa6 https://t.co/MmU7yVDdHK'
1366767808332333060,2021-03-02 15:10:13,b'.@wellingtncounty - #WellingtonCounty Library Staff to Assist Residents with Online COVID-19 Vaccination Pre-Regist\xe2\x80\xa6 https://t.co/tage9VguG8'
1366694234372403201,2021-03-02 10:17:52,b'RT @LauraBabcock: @JustinTrudeau Soooo as I discussed with @ChmlBillKelly Vaccinations must happen 24/7 until we get them and our mental he\xe2\x80\xa6'
1366547355307298817,2021-03-02 00:34:13,b'@JustinTrudeau Soooo as I discussed with @ChmlBillKelly Vaccinations must happen 24/7 until we get them and our men\xe2\x80\xa6 https://t.co/HwOPTE55YB'
1366526235430551554,2021-03-01 23:10:18,"b'RT @cityofguelph: This afternoon, #GuelphCouncil learned about plans for COVID-19 vaccinations, getting more people back to work, and the f\xe2\x80\xa6'"
1366503487828328450,2021-03-01 21:39:54,"b'RT @cityofguelph: This afternoon, #GuelphCouncil learned about plans for COVID-19 vaccinations, getting more people back to work, and the f\xe2\x80\xa6'"
1366499748887355392,2021-03-01 21:25:03,"b'This afternoon, #GuelphCouncil learned about plans for COVID-19 vaccinations, getting more people back to work, and\xe2\x80\xa6 https://t.co/eXeWkbUmvQ'"
