id,created_at,text
1366624501321064454,2021-03-02 05:40:46,b'Maloy Chakraborty with his wife Meenakshi.\n                Image Credit: Supplied\n\nDubai: Combating the pandemic ha\xe2\x80\xa6 https://t.co/pAYlp7fhwW'
1366624498812788736,2021-03-02 05:40:45,"b'With a view to restrict the spread of COVID-19 virus, it is mandatory for local as well as foreign travelers visiti\xe2\x80\xa6 https://t.co/5MpYULpNKi'"
1366624498208931841,2021-03-02 05:40:45,b'https://t.co/Tw5Wt6RRV3\n\nSo is the consensus that because fewer women die of c19 it\xe2\x80\x99s ok if some do?  Between a 50%\xe2\x80\xa6 https://t.co/9J5yiRm3pY'
1366624497273479172,2021-03-02 05:40:45,b'The #TRIPS waiver raised by #India and #SouthAfrica at the #WTO would help the global community move forward in def\xe2\x80\xa6 https://t.co/lDE6Mb2GtL'
1366624492353593346,2021-03-02 05:40:44,"b""As someone na may phobia sa syringes, feeling ko I'll take my chances na lang with covid kesa sa vaccine"""
1366624489442865153,2021-03-02 05:40:43,"b""BRO FUCK FAFSA they make you enter in your parent's old usernames for their dumbass website if you wanna complete t\xe2\x80\xa6 https://t.co/J1aOXPM6qO"""
1366624488452984833,2021-03-02 05:40:43,b'Walton inmate \xe2\x80\x98hasn\xe2\x80\x99t showered in days\xe2\x80\x99 after covid\xc2\xa0outbreak https://t.co/F91U3PCZtA'
1366624487190323200,2021-03-02 05:40:43,b'covid should be scared of me and my liver'
1366624485441302533,2021-03-02 05:40:42,b'@JoshDMartin For real. I have gone EVERYWHERE during covid. Wore a mask. Nothing.'
1366624480517316608,2021-03-02 05:40:41,b'covid was 100% these guys fault https://t.co/E0VPBxGnPQ'
1366624478164180992,2021-03-02 05:40:40,b'@drabbyphilips PEOPLE WHO make 15lakh bills for covid  in hospitals  report after report says that  one of main rea\xe2\x80\xa6 https://t.co/S8l9Lx8jBH'
1366624477405007875,2021-03-02 05:40:40,b'How PM Modi used humour to lighten up atmosphere during Covid-19 vaccination\nhttps://t.co/AHoKJYMsaV https://t.co/aYIP6F6Kcy'
1366624474758455300,2021-03-02 05:40:40,"b'Fauci says US must stick to two-shot strategy for Pfizer, Moderna COVID-19 vaccines https://t.co/iDpMItJuMH'"
1366624474083315712,2021-03-02 05:40:39,"b'Spick &amp; Span providing #HospitalHousekeeping, #PatientCare #BodyWrapping #ICU Services seamlessly to all #covid cen\xe2\x80\xa6 https://t.co/xHF1oplVLF'"
1366624472413913091,2021-03-02 05:40:39,"b""Covid-19 variants pose 'real threat' to vaccine progress, CDC warns https://t.co/B0P6DqFqVj"""
1366624467548594179,2021-03-02 05:40:38,b'Why technology leaders must drive post-Covid agenda\nThere is growing evidence that companies that are at the leadin\xe2\x80\xa6 https://t.co/ZTyWpoQW5U'
1366624467250774017,2021-03-02 05:40:38,b'New Zealand was the first country to grant Women the right to vote... and the first country to properly handle covi\xe2\x80\xa6 https://t.co/W29HIlOmx4'
1366624459231096842,2021-03-02 05:40:36,b'How PM Modi used humour to lighten up atmosphere during Covid-19 vaccination\nhttps://t.co/EwAp8MCRrL via NaMo App https://t.co/ydL3YlEiAR'
1366624455057809408,2021-03-02 05:40:35,"b'@SenJohnBarrasso @SenateGOP @POTUS Donald and Melania #Trump quietly got #Covid #vaccines last month, reports say\nhttps://t.co/HHbda7Y7dY'"
1366624452998541312,2021-03-02 05:40:34,"b""@bookybecky7 @CP24 Sorry we don't have sympathy for your circumstances . We will continue to travel &amp; dis obey quar\xe2\x80\xa6 https://t.co/t9qNPTAL7p"""
1366624451647987718,2021-03-02 05:40:34,b'@arieldyche This the anthem covid rode in on'
1366624451098521600,2021-03-02 05:40:34,b'@molinossofc covid'
1366624449538105345,2021-03-02 05:40:34,"b'According to the DHA, more than 7,000 telemedicine consultations were provided to COVID-19 patients and over 13,000\xe2\x80\xa6 https://t.co/iZ4YpoHww6'"
1366624445180370945,2021-03-02 05:40:33,b'@Acosta What???? He not only watch 500K innocent Americans die from Covid he had access to the vaccine. OMG. What does that make him....'
1366624444664274947,2021-03-02 05:40:32,b'Digital Green Pass: UK Mulls Discussing COVID-19 Vaccine Passport Introduction With EU https://t.co/KK6FlcbOSM https://t.co/bhZDJjvSRo'
1366624443116646400,2021-03-02 05:40:32,b'Sunak prepares to pump cash into COVID recovery as tax rise debate continues: The chancellor is expected to give \xc2\xa34\xe2\x80\xa6 https://t.co/2fZ9a8dTlc'
1366624442810392576,2021-03-02 05:40:32,b'via @PerilOfAfrica Twitter to boot users who persist with Covid-19 lies https://t.co/FfUjTOXcym'
1366624442038673408,2021-03-02 05:40:32,b'COVID-19 pandemic fuels attacks on health workers globally https://t.co/WPdaBcCVny'
1366624441610997763,2021-03-02 05:40:32,b'What an excellent video made by The Timothy Syndrome Foundation about Covid compared to rare disease. If you have 2\xe2\x80\xa6 https://t.co/Jqd2JSVZdX'
1366624429581758466,2021-03-02 05:40:29,"b'And in other news since Canada has not enough covid testing equipment, Trudeau has a trip planned to China for test\xe2\x80\xa6 https://t.co/l5pDyXFWQo'"
1366624428591706120,2021-03-02 05:40:29,"b'@sri50 @RaviShastriOfc Still for how long will u keep fooling the ppl ? Persons who have injected the vaccine, have\xe2\x80\xa6 https://t.co/06XVrbaNbt'"
1366624427677347840,2021-03-02 05:40:28,b'@TheAmyRogers @ANNIKA59 @GainbridgeLPGA @LPGA Really? Even when she finds out dear Annika praised Trump for his gre\xe2\x80\xa6 https://t.co/Af7IMcWuJp'
1366624426205335553,2021-03-02 05:40:28,b'Two Mayo Hospital supper staff who were given their first dose of the Covid vaccine test positive for Covid - they\xe2\x80\xa6 https://t.co/vQE5QSXkdS'
1366624418731069440,2021-03-02 05:40:26,b'My grandma just got her first round of the covid vaccine \xe2\x98\xba\xef\xb8\x8f I\xe2\x80\x99m so grateful'
1366624413605654531,2021-03-02 05:40:25,"b""@pdxike @Tzipshmil @kylegriffin1 What's bullshit is, the most vulnerable to  Covid living in poverty while Progress\xe2\x80\xa6 https://t.co/cKIzgmm4xr"""
1366624412091342848,2021-03-02 05:40:25,b'Andrew Cuomo should resign for sending Covid infected seniors into rest homes where they infected others and killed\xe2\x80\xa6 https://t.co/arrvz1KW4I'
1366624409209901058,2021-03-02 05:40:24,"b'@PunishedGum Here in Victoria, people voted Labor because they were (at the time) doing well, until covid and the B\xe2\x80\xa6 https://t.co/jJzQC1opZL'"
1366624404373913601,2021-03-02 05:40:23,b'i finally get a day of OB clinical and after covid ruined it for me and i\xe2\x80\x99m so excited to see the little babies be born \xf0\x9f\xa5\xba'
1366624402293460994,2021-03-02 05:40:22,b'India vs England: Head coach Ravi Shastri gets COVID-19 vaccination | Cricket News  https://t.co/XW3WUBBAca'
1366624398678118400,2021-03-02 05:40:21,b'\xe2\x80\x9cOk now give Trump covid\xe2\x80\x9d https://t.co/Y5aEYl7fQh'
1366624386992791554,2021-03-02 05:40:19,b'The evidence suggests it may even end up being beneficial for the infant if breastfeeding moms get the COVID-19 vac\xe2\x80\xa6 https://t.co/Piyh0VGnLH'
1366624385684004865,2021-03-02 05:40:18,b'So somehow this will be managed during covid while I deal w/a bad personal choice about who to trust &amp; how many tim\xe2\x80\xa6 https://t.co/ePQ2DRBSH6'
1366624384878710789,2021-03-02 05:40:18,"b'.@Europarl_EN by progressing with negligent COVID precautions for #Stockholm2021, @ISU_Figure is putting athletes,\xe2\x80\xa6 https://t.co/Yarbyw7zPS'"
1366624383838560258,2021-03-02 05:40:18,b'@PatrioticMills @AOC Manchin-Sinema voting against this bill because $15 included is unlikely. \nFor those who are s\xe2\x80\xa6 https://t.co/IdkivNQI3K'
1366624376309833729,2021-03-02 05:40:16,b'@Debbie19952419 @irishvixen21 @FisherLuvLife Funny you say that cause I often think of the liberals that I do know\xe2\x80\xa6 https://t.co/fMMD8SRXIk'
1366624371645669377,2021-03-02 05:40:15,"b'Nearly 3 million people have registered for the COVID-19 vaccine via #CoWIN, union Health Ministry has said.\xe2\x80\xa6 https://t.co/jy7Aux805Y'"
1366624364473409542,2021-03-02 05:40:13,b'@Nikunj21129 maldives vacation itself is very expensive !\nnow they have gone during covid! great'
1366624364188344324,2021-03-02 05:40:13,"b'@catmoneyes @franciseke81 Key phrase ""steady clean out""\n\nNa so one talk say make covid no end because e buy private jet \xf0\x9f\x98\x82'"
1366624361151610884,2021-03-02 05:40:13,"b""Lockdown regulations have been eased, doesn't mean COVID has eased off too. Be vigilant."""
1366624359763296258,2021-03-02 05:40:12,"b'@shakkazulu @hill_meek @DerenicByrd Amazon and walmart are like a convenient cancer, super monopolies after covid m\xe2\x80\xa6 https://t.co/IJm04sXbWs'"
1366624359595585536,2021-03-02 05:40:12,"b""She's white and gets hammered at bars and drives home all the time, btw, for further context. I don't support anyon\xe2\x80\xa6 https://t.co/Yd38QmIhgL"""
1366624356869181443,2021-03-02 05:40:11,b'We safe COVID 19 \xf0\x9f\x98\xb7\nFRIENDS \xf0\x9f\x92\x8b\xf0\x9f\x92\x8b https://t.co/baii5DdYy9'
1366624355459817472,2021-03-02 05:40:11,b'@BeautifulRed7 We currently have four financial options from the government for people.  I want to 350 payment whil\xe2\x80\xa6 https://t.co/dmTyjT3mxr'
1366624354214158338,2021-03-02 05:40:11,"b'Don\'t miss the @IACB web discussion: ""Is COVID-19 vaccination \'ordinary\' (ethically obligatory) treatment?""\nThe dis\xe2\x80\xa6 https://t.co/R5xonRGfwS'"
1366624352767254530,2021-03-02 05:40:11,"b""I personally miss it but I don't want to go back now because of how COVID-19 is right now. https://t.co/uj8idO3oWd"""
1366624349072089094,2021-03-02 05:40:10,"b""'Made in Taiwan' Covid-19 vaccines could be ready in July, says minister https://t.co/MSM8ndDW50"""
1366624348694597636,2021-03-02 05:40:10,b'Really important data from PHE. Get the AZ-vaccine out to those +65...!\xf0\x9f\x91\x87\n@SSTSundhed @SSI_dk \n\nNew data show vaccin\xe2\x80\xa6 https://t.co/Z3VUGUyQkn'
1366624347805388806,2021-03-02 05:40:09,"b""March 1 marks the beginning of Women's History Month, which takes on extra significance in 2021 because many of the\xe2\x80\xa6 https://t.co/u83GIUZ91i"""
1366624346790236160,2021-03-02 05:40:09,b'@CoastalElite28 No one is talking about the risk of long Covid without hospitalization (not classified as \xe2\x80\x9csevere\xe2\x80\x9d\xe2\x80\xa6 https://t.co/V4uTEwlElI'
1366624338212843526,2021-03-02 05:40:07,b'#BREAKING: Technical glitch to Cowin portal halts COVID-19\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 vaccination across all the private hospitals in\xe2\x80\xa6 https://t.co/izMNX0VYQ9'
1366624332261203968,2021-03-02 05:40:06,b'Ontarians 60 and up could get COVID-19 vaccines by July \xe2\x80\x93 but province quiet on timeline for younger people https://t.co/VSSLP3XJjl'
1366624330755440643,2021-03-02 05:40:05,b'Joe Biden will start a war before giving Americans COVID relief. Hey fat! Bombing a country is NOT de-escalation!\xe2\x80\xa6 https://t.co/ACCiGY4ADV'
1366624329610461187,2021-03-02 05:40:05,"b'China, U.S. should lift COVID-19 travel bans if herd immunity reached, Chinese epidemiologist says\xe2\x80\xa6 https://t.co/DWRo7Z5bhU'"
1366624329593737218,2021-03-02 05:40:05,b'#NewsHeadlines: Nigerian Medical Association don tok say di National Primary Health Care Delivery Agency Registrati\xe2\x80\xa6 https://t.co/8MvdfTebNm'
1366624322069008385,2021-03-02 05:40:03,"b'@arunpatil36 @amitsurg @drharshvardhan Reality-&gt;\nOn the basis of presented data, the Ministry of Ayush has recognis\xe2\x80\xa6 https://t.co/SWKbGb6WUW'"
1366624321947467777,2021-03-02 05:40:03,b'@MNViper @RussoHockey I mean Vegas didn\xe2\x80\x99t have a shot in goal in the first 12 minutes of the 3rd. Just tired at the\xe2\x80\xa6 https://t.co/BsF5YENxJ8'
1366624320470937600,2021-03-02 05:40:03,"b""@MarkS27165369 @wrigez @WAtoday @MarkMcGowanMP I've been supportive of Mark's closures for covid, even though as a\xe2\x80\xa6 https://t.co/yDQNpL3qbV"""
1366624317258178564,2021-03-02 05:40:02,b'@MarkMcGowanMP A hard border for a pandemic is one thing; it\xe2\x80\x99s great! But keeping it up for anything else is worryi\xe2\x80\xa6 https://t.co/PeaQPg3EDP'
1366624317077790726,2021-03-02 05:40:02,b'mccormick\xe2\x80\x99s biggest flex is sending each resident a physical letter thanking everyone for actually following covid policy \xf0\x9f\x98\x99\xf0\x9f\x98\x99'
1366624313860907011,2021-03-02 05:40:01,b'Doctors Around the World Issue Dire WARNING: DO NOT GET THE COVID VACCINE!! - https://t.co/pPXJoCn0fB'
1366624309863677955,2021-03-02 05:40:00,b'One million doses of Covid-19 vaccine arrive on Tuesday\n\n***\nLatest News Updates'
1366624309473660935,2021-03-02 05:40:00,"b'THE GUARDIAN\n\xf0\x9f\x93\xb0Stakeholders lament rising piracy, kidnapping on Bayelsa waterways\n\n\xf0\x9f\x93\xb0Bandits out to embarrass FG with\xe2\x80\xa6 https://t.co/RH4vp375QE'"
1366624308752240643,2021-03-02 05:40:00,b'New views: How COVID-19 reshaped consumers\xe2\x80\x99 insurance demands\n#fintech\nhttps://t.co/GfzgMcLRZc'
1366624307573579779,2021-03-02 05:40:00,b'Twitter cracks down on COVID-19 vaccine misinformation\nhttps://t.co/6EPBNvSzgZ'
1366624307493928962,2021-03-02 05:40:00,"b'\xe2\x80\x98Soon\xe2\x80\x99: WHO official assures PH will receive Pfizer, AstraZeneca COVID-19 vaccines\nhttps://t.co/5ERorGqocX'"
1366624307414237184,2021-03-02 05:40:00,b'Tracking the spread of coronavirus: Kenya Today\n\n#Covid19 #NationNewsplex\n\nhttps://t.co/ByL2YMEIoS https://t.co/HoIqQinvgL'
1366624304033656834,2021-03-02 05:39:59,"b'DuPage County tops 200,000 doses of COVID-19 vaccine administered; 91 new infections reported Monday https://t.co/pFSmGoM5kB'"
1366624302469054464,2021-03-02 05:39:59,b'New U.K. data from a large study provides further strong evidence the vaccines being rolled out across the globe ar\xe2\x80\xa6 https://t.co/pN9qqHlCsJ'
1366624301504491525,2021-03-02 05:39:58,"b'New post (First 1,100 doses of Covid -19 vaccine arrive in Pattaya area, vaccinations begin) has been published on\xe2\x80\xa6 https://t.co/QCoQnNLSS3'"
1366624299684040705,2021-03-02 05:39:58,"b'@GOP Donald and Melania #Trump quietly got #Covid #vaccines last month, reports say\nhttps://t.co/HHbda7Y7dY'"
1366624299482767363,2021-03-02 05:39:58,b'Twitter now labeling tweets with misinformation about COVID-19 vaccines with new strike system. https://t.co/L6A5biYjdI'
1366624296613765124,2021-03-02 05:39:57,b'@tee2grn79 @SenSanders Also Covid is not going away. It\xe2\x80\x99s not just going to disappear. We will continue to have sur\xe2\x80\xa6 https://t.co/08LTjsvFki'
1366624296425172993,2021-03-02 05:39:57,"b""@serinide That's what I'm tryin to do. Covid hit hard."""
1366624296022507523,2021-03-02 05:39:57,b'@grantshapps @YvetteCooperMP are you doing anything about the company running #covid #quarantine and cross border t\xe2\x80\xa6 https://t.co/uQgqUxhFOL'
1366624295800119297,2021-03-02 05:39:57,"b'India reports 12,286 new COVID-19 cases, 91 deaths in last 24 hrs\n#covid \nhttps://t.co/skr6aoIkhU'"
1366624293489115138,2021-03-02 05:39:56,b'Surprise surprise it is starting to turn around. I\xe2\x80\x99m sure Biden will waste no time taking credit for curing COVID i\xe2\x80\xa6 https://t.co/kzs7mDE4UG'
1366624288803971072,2021-03-02 05:39:55,"b'Coming here since two days... meeting with the same excuse, server down, server slow. This is how the country rewards COVID warriors'"
1366624527069945858,2021-03-02 05:40:52,"b'@MarkHackel 3 Dozen Cases of Spontaneous Miscarriages, Stillbirths Occurring After COVID-19 Vaccination\xe2\x80\xa6 https://t.co/QB8aNYwslw'"
1366624523848716292,2021-03-02 05:40:51,"b""SetoPati: 'Premature,' 'unrealistic' to think COVID-19 will end soon: WHO -  https://t.co/BOpqXSrBFt"""
1366624523546632192,2021-03-02 05:40:51,b'Happy birthday Covid-19 cabang Indonesia \xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95'
1366624512758849536,2021-03-02 05:40:49,b'My parents have tested positive for covid-19. Please #Rubiholics pray for them.\n#RubinaDilaik \n@RubiDilaik \nSTOP BEING JEALOUS OF RUBINA'
1366624502000533507,2021-03-02 05:40:46,b'@nara_challa @sumanthraman When there is new disease like Covid-19 killing thousands of people then well intentione\xe2\x80\xa6 https://t.co/E0kkK2mmP8'
1366624501321064454,2021-03-02 05:40:46,b'Maloy Chakraborty with his wife Meenakshi.\n                Image Credit: Supplied\n\nDubai: Combating the pandemic ha\xe2\x80\xa6 https://t.co/pAYlp7fhwW'
1366624498812788736,2021-03-02 05:40:45,"b'With a view to restrict the spread of COVID-19 virus, it is mandatory for local as well as foreign travelers visiti\xe2\x80\xa6 https://t.co/5MpYULpNKi'"
1366624477405007875,2021-03-02 05:40:40,b'How PM Modi used humour to lighten up atmosphere during Covid-19 vaccination\nhttps://t.co/AHoKJYMsaV https://t.co/aYIP6F6Kcy'
1366624474758455300,2021-03-02 05:40:40,"b'Fauci says US must stick to two-shot strategy for Pfizer, Moderna COVID-19 vaccines https://t.co/iDpMItJuMH'"
1366624472413913091,2021-03-02 05:40:39,"b""Covid-19 variants pose 'real threat' to vaccine progress, CDC warns https://t.co/B0P6DqFqVj"""
1366624459231096842,2021-03-02 05:40:36,b'How PM Modi used humour to lighten up atmosphere during Covid-19 vaccination\nhttps://t.co/EwAp8MCRrL via NaMo App https://t.co/ydL3YlEiAR'
1366624455057809408,2021-03-02 05:40:35,"b'@SenJohnBarrasso @SenateGOP @POTUS Donald and Melania #Trump quietly got #Covid #vaccines last month, reports say\nhttps://t.co/HHbda7Y7dY'"
1366624449538105345,2021-03-02 05:40:34,"b'According to the DHA, more than 7,000 telemedicine consultations were provided to COVID-19 patients and over 13,000\xe2\x80\xa6 https://t.co/iZ4YpoHww6'"
1366624444664274947,2021-03-02 05:40:32,b'Digital Green Pass: UK Mulls Discussing COVID-19 Vaccine Passport Introduction With EU https://t.co/KK6FlcbOSM https://t.co/bhZDJjvSRo'
1366624442810392576,2021-03-02 05:40:32,b'via @PerilOfAfrica Twitter to boot users who persist with Covid-19 lies https://t.co/FfUjTOXcym'
1366624442038673408,2021-03-02 05:40:32,b'COVID-19 pandemic fuels attacks on health workers globally https://t.co/WPdaBcCVny'
1366624402293460994,2021-03-02 05:40:22,b'India vs England: Head coach Ravi Shastri gets COVID-19 vaccination | Cricket News  https://t.co/XW3WUBBAca'
1366624386992791554,2021-03-02 05:40:19,b'The evidence suggests it may even end up being beneficial for the infant if breastfeeding moms get the COVID-19 vac\xe2\x80\xa6 https://t.co/Piyh0VGnLH'
1366624371645669377,2021-03-02 05:40:15,"b'Nearly 3 million people have registered for the COVID-19 vaccine via #CoWIN, union Health Ministry has said.\xe2\x80\xa6 https://t.co/jy7Aux805Y'"
1366624356869181443,2021-03-02 05:40:11,b'We safe COVID 19 \xf0\x9f\x98\xb7\nFRIENDS \xf0\x9f\x92\x8b\xf0\x9f\x92\x8b https://t.co/baii5DdYy9'
1366624354214158338,2021-03-02 05:40:11,"b'Don\'t miss the @IACB web discussion: ""Is COVID-19 vaccination \'ordinary\' (ethically obligatory) treatment?""\nThe dis\xe2\x80\xa6 https://t.co/R5xonRGfwS'"
1366624352767254530,2021-03-02 05:40:11,"b""I personally miss it but I don't want to go back now because of how COVID-19 is right now. https://t.co/uj8idO3oWd"""
1366624349072089094,2021-03-02 05:40:10,"b""'Made in Taiwan' Covid-19 vaccines could be ready in July, says minister https://t.co/MSM8ndDW50"""
1366624348694597636,2021-03-02 05:40:10,b'Really important data from PHE. Get the AZ-vaccine out to those +65...!\xf0\x9f\x91\x87\n@SSTSundhed @SSI_dk \n\nNew data show vaccin\xe2\x80\xa6 https://t.co/Z3VUGUyQkn'
1366624347805388806,2021-03-02 05:40:09,"b""March 1 marks the beginning of Women's History Month, which takes on extra significance in 2021 because many of the\xe2\x80\xa6 https://t.co/u83GIUZ91i"""
1366624338212843526,2021-03-02 05:40:07,b'#BREAKING: Technical glitch to Cowin portal halts COVID-19\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 vaccination across all the private hospitals in\xe2\x80\xa6 https://t.co/izMNX0VYQ9'
1366624332261203968,2021-03-02 05:40:06,b'Ontarians 60 and up could get COVID-19 vaccines by July \xe2\x80\x93 but province quiet on timeline for younger people https://t.co/VSSLP3XJjl'
1366624329610461187,2021-03-02 05:40:05,"b'China, U.S. should lift COVID-19 travel bans if herd immunity reached, Chinese epidemiologist says\xe2\x80\xa6 https://t.co/DWRo7Z5bhU'"
1366624329593737218,2021-03-02 05:40:05,b'#NewsHeadlines: Nigerian Medical Association don tok say di National Primary Health Care Delivery Agency Registrati\xe2\x80\xa6 https://t.co/8MvdfTebNm'
1366624322069008385,2021-03-02 05:40:03,"b'@arunpatil36 @amitsurg @drharshvardhan Reality-&gt;\nOn the basis of presented data, the Ministry of Ayush has recognis\xe2\x80\xa6 https://t.co/SWKbGb6WUW'"
1366624317258178564,2021-03-02 05:40:02,b'@MarkMcGowanMP A hard border for a pandemic is one thing; it\xe2\x80\x99s great! But keeping it up for anything else is worryi\xe2\x80\xa6 https://t.co/PeaQPg3EDP'
1366624309863677955,2021-03-02 05:40:00,b'One million doses of Covid-19 vaccine arrive on Tuesday\n\n***\nLatest News Updates'
1366624309473660935,2021-03-02 05:40:00,"b'THE GUARDIAN\n\xf0\x9f\x93\xb0Stakeholders lament rising piracy, kidnapping on Bayelsa waterways\n\n\xf0\x9f\x93\xb0Bandits out to embarrass FG with\xe2\x80\xa6 https://t.co/RH4vp375QE'"
1366624308752240643,2021-03-02 05:40:00,b'New views: How COVID-19 reshaped consumers\xe2\x80\x99 insurance demands\n#fintech\nhttps://t.co/GfzgMcLRZc'
1366624307573579779,2021-03-02 05:40:00,b'Twitter cracks down on COVID-19 vaccine misinformation\nhttps://t.co/6EPBNvSzgZ'
1366624307493928962,2021-03-02 05:40:00,"b'\xe2\x80\x98Soon\xe2\x80\x99: WHO official assures PH will receive Pfizer, AstraZeneca COVID-19 vaccines\nhttps://t.co/5ERorGqocX'"
1366624304033656834,2021-03-02 05:39:59,"b'DuPage County tops 200,000 doses of COVID-19 vaccine administered; 91 new infections reported Monday https://t.co/pFSmGoM5kB'"
1366624302469054464,2021-03-02 05:39:59,b'New U.K. data from a large study provides further strong evidence the vaccines being rolled out across the globe ar\xe2\x80\xa6 https://t.co/pN9qqHlCsJ'
1366624301504491525,2021-03-02 05:39:58,"b'New post (First 1,100 doses of Covid -19 vaccine arrive in Pattaya area, vaccinations begin) has been published on\xe2\x80\xa6 https://t.co/QCoQnNLSS3'"
1366624299684040705,2021-03-02 05:39:58,"b'@GOP Donald and Melania #Trump quietly got #Covid #vaccines last month, reports say\nhttps://t.co/HHbda7Y7dY'"
1366624299482767363,2021-03-02 05:39:58,b'Twitter now labeling tweets with misinformation about COVID-19 vaccines with new strike system. https://t.co/L6A5biYjdI'
1366624295800119297,2021-03-02 05:39:57,"b'India reports 12,286 new COVID-19 cases, 91 deaths in last 24 hrs\n#covid \nhttps://t.co/skr6aoIkhU'"
1366624286799138818,2021-03-02 05:39:55,"b'@EricCrampton I never thought that would be the case.  The world will have large reservoirs of Covid-19, and its variants, maybe forever.'"
1366624281988239361,2021-03-02 05:39:54,"b'The AustralaSian COVID-19 Trial (ASCOT), a clinical trial that can generate evidence about #COVID treatment, has be\xe2\x80\xa6 https://t.co/Sn7DiEMSuj'"
1366624281111584770,2021-03-02 05:39:53,b'The debate &amp; fight are starting which side do you stand on? \xf0\x9f\x9a\xab\xf0\x9f\x92\x89\xf0\x9f\xa7\xaa                                           \xf0\x9f\x92\xaa\xf0\x9f\x8c\x9f\xe2\x9a\x94\xef\xb8\x8f\xe2\x80\xa6 https://t.co/0qocLlshwd'
1366624269812252674,2021-03-02 05:39:51,"b'Yes, You Should Still Wear a Mask After Covid-19 Vaccination https://t.co/GkJ5omiIDk'"
1366624266322591745,2021-03-02 05:39:50,"b'@LPerrins News is a few days old, but India ditches covid Pfizer vaccine.  I urge teachers to be aware of this. \nhttps://t.co/9LTtTx7bOK'"
1366624262056992772,2021-03-02 05:39:49,b'Good morning.\nAs you start your day of dedication and hard work keep in mind that Covid-19 is real.\n#Wash_hands\xe2\x80\xa6 https://t.co/udWFqVqUFm'
1366624260614205443,2021-03-02 05:39:49,b'It feels weird that it\xe2\x80\x99s March again to me (and I don\xe2\x80\x99t understand why). I know it\xe2\x80\x99s stupid but I miss going out wi\xe2\x80\xa6 https://t.co/OkJMig94cK'
1366624258517041153,2021-03-02 05:39:48,b'Do children and teens need to be vaccinated to get the Covid-19 pandemic under control? https://t.co/x4WqTWD2uL'
1366624256822562816,2021-03-02 05:39:48,b'Kashmir HC lawyers asked to test for covid-19 after senior colleague tests positive \xc2\xa0 https://t.co/9WijVVmknD'
1366624250447028225,2021-03-02 05:39:46,"b'DOH detects South African COVID-19 variant in PH, reports 6 cases https://t.co/zn9oybwxUm'"
1366624242662449154,2021-03-02 05:39:44,b'COVID-19 has changed the world. How should we rebuild it?\n\nhttps://t.co/JM5VsrdnJc https://t.co/5It41nVXcq'
1366624239634186243,2021-03-02 05:39:44,b'@DrAngelaCDunn What was the new \xe2\x80\x9cscience-based\xe2\x80\x9d administration\xe2\x80\x99s response about teachers going back to school?  Not\xe2\x80\xa6 https://t.co/iRvByVG8g2'
